DATE,APPNAME,API,SUM_COUNT,zsc,Anomaly
24-07-2023,App2,API23,87558,-0.757345037,0
25-07-2023,App2,API23,88037,-0.672417175,0
26-07-2023,App2,API23,93831,0.354873078,0
27-07-2023,App2,API23,93294,0.259661675,0
28-07-2023,App2,API23,89667,-0.383414222,0
29-07-2023,App2,API23,98470,1.177379029,0
30-07-2023,App2,API23,99555,1.369752161,0
31-07-2023,App2,API23,94523,0.477566356,0
01-08-2023,App2,API23,98366,1.158939577,0
02-08-2023,App2,API23,99738,1.402198505,0
03-08-2023,App2,API23,98907,1.254860189,0
04-08-2023,App2,API23,90720,-0.196714768,0
05-08-2023,App2,API23,94789,0.524728801,0
06-08-2023,App2,API23,93319,0.264094236,0
07-08-2023,App2,API23,87356,-0.793160127,0
08-08-2023,App2,API23,92119,0.051331325,0
09-08-2023,App2,API23,93311,0.262675816,0
10-08-2023,App2,API23,96939,0.905929016,0
11-08-2023,App2,API23,97527,1.010182842,0
12-08-2023,App2,API23,103323,2.0378277,0
13-08-2023,App2,API23,104505,2.247399167,0
14-08-2023,App2,API23,97172,0.947240481,0
15-08-2023,App2,API23,89172,-0.471178923,0
16-08-2023,App2,API23,88462,-0.597063645,0
17-08-2023,App2,API23,90073,-0.311429437,0
18-08-2023,App2,API23,94284,0.435191076,0
19-08-2023,App2,API23,97568,1.017452242,0
20-08-2023,App2,API23,94623,0.495296599,0
21-08-2023,App2,API23,85292,-1.159112333,0
22-08-2023,App2,API23,88848,-0.528624908,0
23-08-2023,App2,API23,97360,0.980573337,0
24-08-2023,App2,API23,91958,0.022785635,0
25-08-2023,App2,API23,88724,-0.550610409,0
26-08-2023,App2,API23,91898,0.012147489,0
27-08-2023,App2,API23,88970,-0.506994013,0
28-08-2023,App2,API23,84915,-1.225955348,0
29-08-2023,App2,API23,85664,-1.093155831,0
30-08-2023,App2,API23,90951,-0.155757908,0
31-08-2023,App2,API23,91015,-0.144410552,0
01-09-2023,App2,API23,94419,0.459126904,0
02-09-2023,App2,API23,119875,4.972537447,1
03-09-2023,App2,API23,92930,0.195123592,0
04-09-2023,App2,API23,88875,-0.523837743,0
05-09-2023,App2,API23,90662,-0.206998309,0
06-09-2023,App2,API23,91871,0.007360324,0
07-09-2023,App2,API23,91787,-0.00753308,0
08-09-2023,App2,API23,85002,-1.210530037,0
09-09-2023,App2,API23,94428,0.460722626,0
10-09-2023,App2,API23,100375,1.51514015,0
11-09-2023,App2,API23,92177,0.061614866,0
12-09-2023,App2,API23,92491,0.117287828,0
13-09-2023,App2,API23,94610,0.492991667,0
14-09-2023,App2,API23,89704,-0.376854032,0
15-09-2023,App2,API23,88231,-0.638020505,0
16-09-2023,App2,API23,88758,-0.544582127,0
17-09-2023,App2,API23,85676,-1.091028202,0
18-09-2023,App2,API23,79953,-2.105729983,0
19-09-2023,App2,API23,85221,-1.171700806,0
04-07-2023,App2,API24,21,-0.925031677,0
05-07-2023,App2,API24,23,-0.196218841,0
06-07-2023,App2,API24,30,2.354626088,0
07-07-2023,App2,API24,20,-1.289438096,0
08-07-2023,App2,API24,24,0.168187578,0
09-07-2023,App2,API24,22,-0.560625259,0
10-07-2023,App2,API24,23,-0.196218841,0
11-07-2023,App2,API24,21,-0.925031677,0
12-07-2023,App2,API24,25,0.532593996,0
13-07-2023,App2,API24,26,0.897000414,0
14-07-2023,App2,API24,23,-0.196218841,0
15-07-2023,App2,API24,18,-2.018250932,0
16-07-2023,App2,API24,21,-0.925031677,0
17-07-2023,App2,API24,22,-0.560625259,0
18-07-2023,App2,API24,19,-1.653844514,0
19-07-2023,App2,API24,22,-0.560625259,0
20-07-2023,App2,API24,24,0.168187578,0
21-07-2023,App2,API24,28,1.625813251,0
22-07-2023,App2,API24,27,1.261406833,0
23-07-2023,App2,API24,23,-0.196218841,0
24-07-2023,App2,API24,25,0.532593996,0
25-07-2023,App2,API24,18,-2.018250932,0
26-07-2023,App2,API24,20,-1.289438096,0
27-07-2023,App2,API24,18,-2.018250932,0
28-07-2023,App2,API24,20,-1.289438096,0
29-07-2023,App2,API24,27,1.261406833,0
30-07-2023,App2,API24,25,0.532593996,0
31-07-2023,App2,API24,25,0.532593996,0
01-08-2023,App2,API24,26,0.897000414,0
02-08-2023,App2,API24,20,-1.289438096,0
03-08-2023,App2,API24,27,1.261406833,0
04-08-2023,App2,API24,25,0.532593996,0
05-08-2023,App2,API24,22,-0.560625259,0
06-08-2023,App2,API24,21,-0.925031677,0
07-08-2023,App2,API24,26,0.897000414,0
08-08-2023,App2,API24,26,0.897000414,0
09-08-2023,App2,API24,28,1.625813251,0
10-08-2023,App2,API24,23,-0.196218841,0
11-08-2023,App2,API24,25,0.532593996,0
12-08-2023,App2,API24,24,0.168187578,0
13-08-2023,App2,API24,26,0.897000414,0
14-08-2023,App2,API24,23,-0.196218841,0
15-08-2023,App2,API24,26,0.897000414,0
16-08-2023,App2,API24,24,0.168187578,0
17-08-2023,App2,API24,24,0.168187578,0
18-08-2023,App2,API24,29,1.990219669,0
19-08-2023,App2,API24,26,0.897000414,0
20-08-2023,App2,API24,21,-0.925031677,0
21-08-2023,App2,API24,21,-0.925031677,0
22-08-2023,App2,API24,25,0.532593996,0
23-08-2023,App2,API24,26,0.897000414,0
24-08-2023,App2,API24,24,0.168187578,0
25-08-2023,App2,API24,24,0.168187578,0
26-08-2023,App2,API24,19,-1.653844514,0
27-08-2023,App2,API24,22,-0.560625259,0
28-08-2023,App2,API24,28,1.625813251,0
29-08-2023,App2,API24,21,-0.925031677,0
30-08-2023,App2,API24,25,0.532593996,0
31-08-2023,App2,API24,21,-0.925031677,0
01-09-2023,App2,API24,23,-0.196218841,0
02-09-2023,App2,API24,21,-0.925031677,0
03-09-2023,App2,API24,22,-0.560625259,0
04-09-2023,App2,API24,22,-0.560625259,0
05-09-2023,App2,API24,26,0.897000414,0
06-09-2023,App2,API24,27,1.261406833,0
07-09-2023,App2,API24,22,-0.560625259,0
08-09-2023,App2,API24,25,0.532593996,0
09-09-2023,App2,API24,24,0.168187578,0
10-09-2023,App2,API24,25,0.532593996,0
11-09-2023,App2,API24,24,0.168187578,0
12-09-2023,App2,API24,28,1.625813251,0
13-09-2023,App2,API24,23,-0.196218841,0
14-09-2023,App2,API24,22,-0.560625259,0
15-09-2023,App2,API24,28,1.625813251,0
16-09-2023,App2,API24,21,-0.925031677,0
17-09-2023,App2,API24,24,0.168187578,0
18-09-2023,App2,API24,21,-0.925031677,0
19-09-2023,App2,API24,20,-1.289438096,0
04-07-2023,App2,API7,181018,-1.349555958,0
05-07-2023,App2,API7,183550,-1.18369522,0
06-07-2023,App2,API7,181235,-1.335341195,0
07-07-2023,App2,API7,184775,-1.103450589,0
08-07-2023,App2,API7,201559,-0.004000894,0
09-07-2023,App2,API7,199957,-0.108941219,0
10-07-2023,App2,API7,185793,-1.036765664,0
11-07-2023,App2,API7,187852,-0.901889179,0
12-07-2023,App2,API7,194382,-0.474136169,0
13-07-2023,App2,API7,198266,-0.219711562,0
14-07-2023,App2,API7,203453,0.120067131,0
15-07-2023,App2,API7,205203,0.234702317,0
16-07-2023,App2,API7,201636,0.001043054,0
17-07-2023,App2,API7,185431,-1.060478771,0
18-07-2023,App2,API7,190825,-0.707140374,0
19-07-2023,App2,API7,200319,-0.085228112,0
20-07-2023,App2,API7,200371,-0.081821809,0
21-07-2023,App2,API7,203028,0.092227157,0
22-07-2023,App2,API7,215219,0.890808617,0
23-07-2023,App2,API7,228623,1.768848638,0
24-07-2023,App2,API7,192927,-0.569447139,0
25-07-2023,App2,API7,195080,-0.428413107,0
26-07-2023,App2,API7,194317,-0.478394048,0
27-07-2023,App2,API7,213697,0.791108758,0
28-07-2023,App2,API7,194429,-0.471057396,0
29-07-2023,App2,API7,213509,0.778793664,0
30-07-2023,App2,API7,205778,0.272368164,0
31-07-2023,App2,API7,188763,-0.842213376,0
01-08-2023,App2,API7,200713,-0.059418818,0
02-08-2023,App2,API7,191936,-0.634363407,0
03-08-2023,App2,API7,209701,0.529347498,0
04-08-2023,App2,API7,208292,0.437049797,0
05-08-2023,App2,API7,208354,0.441111158,0
06-08-2023,App2,API7,216991,1.006884932,0
07-08-2023,App2,API7,216100,0.948519245,0
08-08-2023,App2,API7,196775,-0.31738074,0
09-08-2023,App2,API7,189057,-0.822954665,0
10-08-2023,App2,API7,186275,-1.005191858,0
11-08-2023,App2,API7,187334,-0.935821194,0
12-08-2023,App2,API7,212826,0.734053188,0
13-08-2023,App2,API7,211498,0.647061458,0
14-08-2023,App2,API7,189191,-0.814176885,0
15-08-2023,App2,API7,212033,0.682107072,0
16-08-2023,App2,API7,183616,-1.179371835,0
17-08-2023,App2,API7,203917,0.150461831,0
18-08-2023,App2,API7,183066,-1.215400037,0
19-08-2023,App2,API7,193580,-0.526671838,0
20-08-2023,App2,API7,193741,-0.5161254,0
21-08-2023,App2,API7,173531,-1.839998038,0
22-08-2023,App2,API7,185116,-1.081113104,0
23-08-2023,App2,API7,235464,2.216973958,0
24-08-2023,App2,API7,202934,0.08606961,0
25-08-2023,App2,API7,213200,0.758552365,0
26-08-2023,App2,API7,227481,1.694040991,0
27-08-2023,App2,API7,215742,0.925068162,0
28-08-2023,App2,API7,197956,-0.240018366,0
29-08-2023,App2,API7,204753,0.205224697,0
30-08-2023,App2,API7,200694,-0.060663429,0
31-08-2023,App2,API7,200415,-0.078939553,0
01-09-2023,App2,API7,194026,-0.497456242,0
02-09-2023,App2,API7,243334,2.732504767,0
03-09-2023,App2,API7,201763,0.009362293,0
04-09-2023,App2,API7,196247,-0.351967814,0
05-09-2023,App2,API7,195227,-0.418783751,0
06-09-2023,App2,API7,192786,-0.578683459,0
07-09-2023,App2,API7,207483,0.384055588,0
08-09-2023,App2,API7,205412,0.248393033,0
09-09-2023,App2,API7,215369,0.90063449,0
10-09-2023,App2,API7,235821,2.240359536,0
11-09-2023,App2,API7,207712,0.399056421,0
12-09-2023,App2,API7,197242,-0.286789522,0
13-09-2023,App2,API7,192968,-0.5667614,0
14-09-2023,App2,API7,196522,-0.333953713,0
15-09-2023,App2,API7,265609,4.191646924,1
16-09-2023,App2,API7,204323,0.177057195,0
17-09-2023,App2,API7,218608,1.112807844,0
18-09-2023,App2,API7,187925,-0.897107254,0
19-09-2023,App2,API7,184712,-1.107577456,0
04-07-2023,App3,API10,63,0.472774741,0
05-07-2023,App3,API10,12,-0.23165173,0
06-07-2023,App3,API10,18,-0.148778028,0
07-07-2023,App3,API10,6,-0.314525433,0
08-07-2023,App3,API10,32,0.044593945,0
09-07-2023,App3,API10,6,-0.314525433,0
10-07-2023,App3,API10,16,-0.176402595,0
11-07-2023,App3,API10,10,-0.259276298,0
12-07-2023,App3,API10,13,-0.217839447,0
13-07-2023,App3,API10,11,-0.245464014,0
14-07-2023,App3,API10,5,-0.328337717,0
15-07-2023,App3,API10,5,-0.328337717,0
16-07-2023,App3,API10,53,0.334651904,0
17-07-2023,App3,API10,9,-0.273088582,0
18-07-2023,App3,API10,7,-0.300713149,0
19-07-2023,App3,API10,8,-0.286900866,0
20-07-2023,App3,API10,9,-0.273088582,0
21-07-2023,App3,API10,18,-0.148778028,0
23-07-2023,App3,API10,18,-0.148778028,0
24-07-2023,App3,API10,3,-0.355962284,0
26-07-2023,App3,API10,4,-0.342150001,0
27-07-2023,App3,API10,81,0.721395849,0
28-07-2023,App3,API10,60,0.43133789,0
29-07-2023,App3,API10,25,-0.052092042,0
30-07-2023,App3,API10,9,-0.273088582,0
31-07-2023,App3,API10,53,0.334651904,0
01-08-2023,App3,API10,8,-0.286900866,0
02-08-2023,App3,API10,2,-0.369774568,0
03-08-2023,App3,API10,3,-0.355962284,0
04-08-2023,App3,API10,4,-0.342150001,0
05-08-2023,App3,API10,4,-0.342150001,0
06-08-2023,App3,API10,42,0.182716782,0
07-08-2023,App3,API10,28,-0.01065519,0
08-08-2023,App3,API10,11,-0.245464014,0
09-08-2023,App3,API10,16,-0.176402595,0
10-08-2023,App3,API10,16,-0.176402595,0
11-08-2023,App3,API10,33,0.058406228,0
12-08-2023,App3,API10,24,-0.065904325,0
13-08-2023,App3,API10,53,0.334651904,0
15-08-2023,App3,API10,1,-0.383586852,0
16-08-2023,App3,API10,21,-0.107341177,0
17-08-2023,App3,API10,6,-0.314525433,0
18-08-2023,App3,API10,22,-0.093528893,0
19-08-2023,App3,API10,3,-0.355962284,0
20-08-2023,App3,API10,67,0.528023876,0
21-08-2023,App3,API10,1,-0.383586852,0
22-08-2023,App3,API10,2,-0.369774568,0
23-08-2023,App3,API10,2,-0.369774568,0
24-08-2023,App3,API10,18,-0.148778028,0
26-08-2023,App3,API10,46,0.237965917,0
27-08-2023,App3,API10,3,-0.355962284,0
28-08-2023,App3,API10,8,-0.286900866,0
29-08-2023,App3,API10,22,-0.093528893,0
30-08-2023,App3,API10,4,-0.342150001,0
31-08-2023,App3,API10,29,0.003157093,0
01-09-2023,App3,API10,10,-0.259276298,0
02-09-2023,App3,API10,38,0.127467647,0
03-09-2023,App3,API10,10,-0.259276298,0
04-09-2023,App3,API10,13,-0.217839447,0
05-09-2023,App3,API10,4,-0.342150001,0
06-09-2023,App3,API10,18,-0.148778028,0
08-09-2023,App3,API10,44,0.21034135,0
09-09-2023,App3,API10,23,-0.079716609,0
10-09-2023,App3,API10,113,1.163388929,0
11-09-2023,App3,API10,2,-0.369774568,0
13-09-2023,App3,API10,2,-0.369774568,0
14-09-2023,App3,API10,74,0.624709863,0
15-09-2023,App3,API10,4,-0.342150001,0
17-09-2023,App3,API10,5,-0.328337717,0
18-09-2023,App3,API10,601,7.903783404,1
04-07-2023,App3,API12,7126901,1.028333624,0
05-07-2023,App3,API12,6206767,-0.111606997,0
06-07-2023,App3,API12,6695805,0.494255064,0
07-07-2023,App3,API12,6844257,0.678170086,0
08-07-2023,App3,API12,7145654,1.051566443,0
09-07-2023,App3,API12,7131752,1.034343458,0
10-07-2023,App3,API12,7103571,0.999430427,0
11-07-2023,App3,API12,6953623,0.813662032,0
12-07-2023,App3,API12,6494169,0.244451158,0
13-07-2023,App3,API12,6774117,0.591274661,0
14-07-2023,App3,API12,6983885,0.851153184,0
15-07-2023,App3,API12,7084255,0.975500116,0
16-07-2023,App3,API12,7084589,0.975913903,0
17-07-2023,App3,API12,7018944,0.894587268,0
18-07-2023,App3,API12,7264902,1.199301055,0
19-07-2023,App3,API12,7365700,1.32417823,0
20-07-2023,App3,API12,7484152,1.470926689,0
21-07-2023,App3,API12,7503200,1.494524979,0
22-07-2023,App3,API12,7645532,1.670858022,0
23-07-2023,App3,API12,7527616,1.524773606,0
24-07-2023,App3,API12,7336530,1.288039942,0
25-07-2023,App3,API12,6430265,0.165281423,0
26-07-2023,App3,API12,6951725,0.811310628,0
27-07-2023,App3,API12,7364377,1.322539185,0
28-07-2023,App3,API12,7326241,1.275293049,0
29-07-2023,App3,API12,7183899,1.098947617,0
30-07-2023,App3,API12,6213203,-0.10363353,0
31-07-2023,App3,API12,6042644,-0.314936593,0
01-08-2023,App3,API12,6209872,-0.107760257,0
02-08-2023,App3,API12,6296085,-0.000952226,0
03-08-2023,App3,API12,6330957,0.042250187,0
04-08-2023,App3,API12,6810372,0.636190453,0
05-08-2023,App3,API12,6714002,0.516799063,0
06-08-2023,App3,API12,6536120,0.296423642,0
07-08-2023,App3,API12,6290801,-0.007498497,0
08-08-2023,App3,API12,6341104,0.054821157,0
09-08-2023,App3,API12,6245275,-0.063899996,0
10-08-2023,App3,API12,6041224,-0.31669581,0
11-08-2023,App3,API12,5990711,-0.379275631,0
12-08-2023,App3,API12,5999886,-0.367908857,0
13-08-2023,App3,API12,5611964,-0.848499777,0
14-08-2023,App3,API12,5298157,-1.237270702,0
15-08-2023,App3,API12,5273055,-1.268369204,0
16-08-2023,App3,API12,4825356,-1.82301698,0
17-08-2023,App3,API12,4703211,-1.974340643,0
18-08-2023,App3,API12,4630243,-2.064739636,0
19-08-2023,App3,API12,4706659,-1.970068966,0
20-08-2023,App3,API12,4691896,-1.988358632,0
21-08-2023,App3,API12,4492669,-2.235178062,0
22-08-2023,App3,API12,4676057,-2.007981338,0
23-08-2023,App3,API12,5252217,-1.294185099,0
24-08-2023,App3,API12,5145598,-1.426273827,0
25-08-2023,App3,API12,5380071,-1.13578864,0
26-08-2023,App3,API12,5730120,-0.702118028,0
27-08-2023,App3,API12,5744328,-0.684515944,0
28-08-2023,App3,API12,5433924,-1.069070942,0
29-08-2023,App3,API12,5586005,-0.880660004,0
30-08-2023,App3,API12,5677221,-0.767653829,0
31-08-2023,App3,API12,5620805,-0.837546791,0
01-09-2023,App3,API12,5607015,-0.854631021,0
02-09-2023,App3,API12,7001949,0.87353241,0
03-09-2023,App3,API12,6171924,-0.154773482,0
04-09-2023,App3,API12,6273631,-0.02877016,0
05-09-2023,App3,API12,6087684,-0.259137192,0
06-09-2023,App3,API12,6061945,-0.291024865,0
07-09-2023,App3,API12,6054356,-0.300426766,0
08-09-2023,App3,API12,5925224,-0.460406522,0
09-09-2023,App3,API12,6321343,0.030339542,0
10-09-2023,App3,API12,7194903,1.112580313,0
11-09-2023,App3,API12,6947351,0.805891743,0
12-09-2023,App3,API12,6606361,0.383444194,0
13-09-2023,App3,API12,5925661,-0.459865129,0
14-09-2023,App3,API12,6374746,0.096499742,0
15-09-2023,App3,API12,7084783,0.976154247,0
16-09-2023,App3,API12,6222455,-0.092171362,0
17-09-2023,App3,API12,6919162,0.770968801,0
18-09-2023,App3,API12,5933613,-0.450013512,0
19-09-2023,App3,API12,5866236,-0.533485897,0
04-07-2023,App3,API14,5,-1,0
05-07-2023,App3,API14,8,1,0
04-07-2023,App3,API15,34884,1.563131311,0
05-07-2023,App3,API15,35142,1.656561514,0
06-07-2023,App3,API15,33993,1.240471191,0
07-07-2023,App3,API15,34057,1.263647676,0
08-07-2023,App3,API15,34687,1.491791195,0
09-07-2023,App3,API15,35523,1.794534023,0
10-07-2023,App3,API15,34345,1.367941856,0
11-07-2023,App3,API15,33389,1.021743119,0
12-07-2023,App3,API15,34780,1.525469524,0
13-07-2023,App3,API15,35216,1.683359324,0
14-07-2023,App3,API15,35519,1.793085493,0
15-07-2023,App3,API15,31913,0.487235445,0
16-07-2023,App3,API15,32749,0.789978274,0
17-07-2023,App3,API15,32551,0.718276025,0
18-07-2023,App3,API15,32922,0.852627208,0
19-07-2023,App3,API15,33311,0.993496778,0
20-07-2023,App3,API15,34409,1.39111834,0
21-07-2023,App3,API15,32768,0.796858793,0
22-07-2023,App3,API15,32996,0.879425019,0
23-07-2023,App3,API15,31676,0.401410026,0
24-07-2023,App3,API15,32399,0.663231874,0
25-07-2023,App3,API15,31865,0.469853082,0
26-07-2023,App3,API15,32873,0.834882712,0
27-07-2023,App3,API15,32918,0.851178678,0
28-07-2023,App3,API15,32226,0.600582939,0
29-07-2023,App3,API15,32985,0.87544156,0
30-07-2023,App3,API15,32591,0.732761328,0
31-07-2023,App3,API15,32713,0.776941501,0
01-08-2023,App3,API15,31909,0.485786915,0
02-08-2023,App3,API15,31719,0.416981726,0
03-08-2023,App3,API15,32627,0.7457981,0
04-08-2023,App3,API15,32207,0.593702421,0
05-08-2023,App3,API15,32834,0.820759542,0
06-08-2023,App3,API15,32044,0.534674812,0
07-08-2023,App3,API15,31573,0.364110371,0
08-08-2023,App3,API15,30577,0.003426331,0
09-08-2023,App3,API15,31444,0.31739527,0
10-08-2023,App3,API15,29824,-0.269259494,0
11-08-2023,App3,API15,30349,-0.079139895,0
12-08-2023,App3,API15,30568,0.000167138,0
13-08-2023,App3,API15,30720,0.055211289,0
14-08-2023,App3,API15,29369,-0.434029814,0
15-08-2023,App3,API15,32004,0.520189509,0
16-08-2023,App3,API15,30997,0.155522011,0
17-08-2023,App3,API15,30579,0.004150596,0
18-08-2023,App3,API15,29593,-0.352912118,0
19-08-2023,App3,API15,29853,-0.25875765,0
20-08-2023,App3,API15,30151,-0.150842144,0
21-08-2023,App3,API15,28235,-0.844688148,0
22-08-2023,App3,API15,28208,-0.854465728,0
23-08-2023,App3,API15,29522,-0.37862353,0
24-08-2023,App3,API15,28706,-0.674123708,0
25-08-2023,App3,API15,28130,-0.882712068,0
26-08-2023,App3,API15,28378,-0.792903191,0
27-08-2023,App3,API15,27388,-1.151414435,0
28-08-2023,App3,API15,27223,-1.211166309,0
29-08-2023,App3,API15,28047,-0.912769071,0
30-08-2023,App3,API15,28064,-0.906612818,0
31-08-2023,App3,API15,28062,-0.907337083,0
01-09-2023,App3,API15,27226,-1.210079911,0
02-09-2023,App3,API15,27861,-0.980125729,0
03-09-2023,App3,API15,27563,-1.088041235,0
04-09-2023,App3,API15,27777,-1.010544865,0
05-09-2023,App3,API15,27068,-1.267296858,0
06-09-2023,App3,API15,26560,-1.451260203,0
07-09-2023,App3,API15,27245,-1.203199393,0
08-09-2023,App3,API15,26658,-1.415771211,0
09-09-2023,App3,API15,27167,-1.231445733,0
10-09-2023,App3,API15,27715,-1.032997085,0
11-09-2023,App3,API15,27962,-0.94355034,0
12-09-2023,App3,API15,27458,-1.126065155,0
13-09-2023,App3,API15,26301,-1.545052539,0
14-09-2023,App3,API15,28311,-0.817166073,0
15-09-2023,App3,API15,26592,-1.439671961,0
16-09-2023,App3,API15,26799,-1.364710519,0
17-09-2023,App3,API15,27470,-1.121719564,0
18-09-2023,App3,API15,26108,-1.614944125,0
19-09-2023,App3,API15,26123,-1.609512136,0
04-07-2023,App3,API17,1,-0.879686196,0
05-07-2023,App3,API17,14,2.129766579,0
06-07-2023,App3,API17,7,0.509292008,0
07-07-2023,App3,API17,5,0.046299273,0
08-07-2023,App3,API17,19,3.287248415,1
09-07-2023,App3,API17,10,1.20378111,0
10-07-2023,App3,API17,12,1.666773844,0
11-07-2023,App3,API17,8,0.740788375,0
12-07-2023,App3,API17,1,-0.879686196,0
16-07-2023,App3,API17,7,0.509292008,0
17-07-2023,App3,API17,6,0.277795641,0
18-07-2023,App3,API17,9,0.972284743,0
19-07-2023,App3,API17,3,-0.416693461,0
20-07-2023,App3,API17,5,0.046299273,0
21-07-2023,App3,API17,5,0.046299273,0
22-07-2023,App3,API17,6,0.277795641,0
23-07-2023,App3,API17,2,-0.648189828,0
24-07-2023,App3,API17,5,0.046299273,0
26-07-2023,App3,API17,13,1.898270212,0
27-07-2023,App3,API17,1,-0.879686196,0
28-07-2023,App3,API17,1,-0.879686196,0
29-07-2023,App3,API17,3,-0.416693461,0
30-07-2023,App3,API17,2,-0.648189828,0
31-07-2023,App3,API17,2,-0.648189828,0
01-08-2023,App3,API17,7,0.509292008,0
03-08-2023,App3,API17,9,0.972284743,0
04-08-2023,App3,API17,4,-0.185197094,0
05-08-2023,App3,API17,1,-0.879686196,0
06-08-2023,App3,API17,2,-0.648189828,0
07-08-2023,App3,API17,3,-0.416693461,0
09-08-2023,App3,API17,2,-0.648189828,0
10-08-2023,App3,API17,6,0.277795641,0
11-08-2023,App3,API17,1,-0.879686196,0
13-08-2023,App3,API17,7,0.509292008,0
14-08-2023,App3,API17,2,-0.648189828,0
17-08-2023,App3,API17,1,-0.879686196,0
18-08-2023,App3,API17,1,-0.879686196,0
19-08-2023,App3,API17,1,-0.879686196,0
21-08-2023,App3,API17,1,-0.879686196,0
22-08-2023,App3,API17,4,-0.185197094,0
23-08-2023,App3,API17,2,-0.648189828,0
27-08-2023,App3,API17,3,-0.416693461,0
28-08-2023,App3,API17,6,0.277795641,0
29-08-2023,App3,API17,1,-0.879686196,0
30-08-2023,App3,API17,4,-0.185197094,0
01-09-2023,App3,API17,2,-0.648189828,0
02-09-2023,App3,API17,2,-0.648189828,0
03-09-2023,App3,API17,1,-0.879686196,0
04-09-2023,App3,API17,1,-0.879686196,0
05-09-2023,App3,API17,2,-0.648189828,0
06-09-2023,App3,API17,14,2.129766579,0
08-09-2023,App3,API17,5,0.046299273,0
09-09-2023,App3,API17,1,-0.879686196,0
11-09-2023,App3,API17,3,-0.416693461,0
13-09-2023,App3,API17,1,-0.879686196,0
14-09-2023,App3,API17,14,2.129766579,0
15-09-2023,App3,API17,14,2.129766579,0
17-09-2023,App3,API17,2,-0.648189828,0
18-09-2023,App3,API17,1,-0.879686196,0
19-09-2023,App3,API17,10,1.20378111,0
04-07-2023,App3,API18,1564,0.778909059,0
05-07-2023,App3,API18,1254,-0.041280857,0
06-07-2023,App3,API18,1217,-0.139174492,0
07-07-2023,App3,API18,609,-1.747805038,0
